customer_id;lname;fname;city;state_province;postal_code;country;gender;occupation
412;Sultan;Marcia;Portland;OR;17137;USA;M;Management
413;Svoboda;Martin;Santa Cruz;CA;36171;USA;F;Skilled Manual
414;Tullao;Mary;Vancouver;BC;69633;Canada;F;Manual
415;Hernandez;Irene;Langley;BC;91158;Canada;M;Professional
416;Wilkie;Jay Saxema;Langford;BC;28112;Canada;F;Skilled Manual
417;Lunt;Sean;West Covina;CA;78469;USA;F;Skilled Manual
418;Fulton;Paul;Tlaxiaco;Oaxaca;80584;Mexico;F;Manual
419;Dillon;Rudolph;Concord;CA;97102;USA;F;Professional
420;Miller;Matthew;Walla Walla;WA;65379;USA;F;Professional
421;Stern;Vassar;Oakland;CA;21767;USA;F;Professional
422;Suffin;Ruth;Albany;OR;55205;USA;M;Manual
423;Cleary;Kristine;Burnaby;BC;76754;Canada;F;Manual
424;Homax;Jaunita;West Covina;CA;76354;USA;F;Professional
425;Adams;Margaret;San Carlos;CA;64065;USA;M;Manual
426;Zubaty;Carla;Edmonds;WA;81086;USA;M;Professional
427;Khan;Tammy;Tlaxiaco;Oaxaca;34959;Mexico;M;Professional
428;Brinkd;David;Colma;CA;39589;USA;M;Skilled Manual
429;Clark;James;Altadena;CA;58623;USA;M;Professional
430;Dennis;Helen;Spokane;WA;55707;USA;M;Professional
431;Brumfield;Eric;San Jose;CA;40903;USA;F;Management
432;Sanchez;Madalena;Lynnwood;WA;76856;USA;F;Professional
433;Suess;Gary;Oak Bay;BC;28214;Canada;F;Professional
434;Trach;Glenn;Oak Bay;BC;30329;Canada;F;Management
435;White;Cynthia;Olympia;WA;20555;USA;F;Skilled Manual
436;Brian;Walter;Long Beach;CA;87831;USA;M;Professional
437;Trujillo;Christie;Shawnee;BC;70511;Canada;F;Professional
438;Alameda;Lili;Mexico City;Mexico;49504;Mexico;F;Management
439;Fox;Dorothy;Salem;OR;26499;USA;M;Management
440;Gallagher;Aldeen;Ballard;WA;26099;USA;F;Skilled Manual
441;Myer;Dorothy;Guadalajara;Jalisco;13810;Mexico;F;Management
442;Byrnes;David;Torrance;CA;44494;USA;F;Professional
443;Ryan;Justine;Guadalajara;Jalisco;24659;Mexico;M;Management
444;Chand;Forrest;Victoria;BC;29290;Canada;F;Manual
445;Vanderkamp;Margaret;Cliffside;BC;48324;Canada;M;Skilled Manual
446;Carroll;Rosmarie;Woodburn;OR;19116;USA;F;Skilled Manual
447;Contreras;Dorothy;Altadena;CA;43124;USA;M;Management
448;Cantoni;Joseph;Puyallup;WA;40265;USA;M;Manual
449;Reed;Celine;Mexico City;Mexico;90621;Mexico;F;Manual
450;Peterson;Glin;Mexico City;Mexico;92736;Mexico;M;Professional
451;Osborn;Stephen;Ladner;BC;10256;Canada;F;Manual
452;Graham.;Lowell;Tlaxiaco;Oaxaca;77531;Mexico;F;Skilled Manual
453;Shaddy;Jamie;Coronado;CA;33920;USA;F;Skilled Manual
454;Haemon;Hattie;Tacoma;WA;67358;USA;M;Professional
455;Krow;Jame;Shawnee;BC;16200;Canada;F;Management
456;Belli;Shane;Renton;WA;88506;USA;M;Professional
457;Porter;Ethel;Torrance;CA;35114;USA;F;Manual
458;Lesko;Gloria;Ladner;BC;41979;Canada;F;Skilled Manual
459;Worland;Michael;Burlingame;CA;20239;USA;M;Professional
460;Torre;Alvin;Concord;CA;51162;USA;M;Professional
461;Ramos;Susan;Lake Oswego;OR;70195;USA;M;Manual
462;Christie;Jill;La Cruz;Sinaloa;40988;Mexico;F;Management
463;Zocchi;Juanita;Yakima;WA;26183;USA;M;Manual
464;Altamirano;Sandra;Seattle;WA;62136;USA;M;Professional
465;Benson;Edna;Corvallis;OR;13494;USA;M;Manual
466;Deborde;Alexander;Glendale;CA;15609;USA;M;Manual
467;Calone;Barbara;Corvallis;OR;32128;USA;F;Skilled Manual
468;Pompa;Cheryl;Guadalajara;Jalisco;73111;Mexico;F;Manual
469;Traube;Doris;Pomona;CA;55792;USA;M;Skilled Manual
470;Sloan;Cathy;Newton;BC;89229;Canada;F;Manual
471;Villa;Homer;Coronado;CA;11780;USA;F;Skilled Manual
472;Herman;Deena;Tacoma;WA;11379;USA;F;Manual
473;Roberts;Leota;Oregon City;OR;98089;USA;F;Manual
474;Mc Clane;John;Tixapan;DF;63851;Mexico;F;Manual
475;Maxham;Jennifer;Glendale;CA;17724;USA;M;Skilled Manual
476;Sullivan;Elizabeth;Lakewood;CA;16185;USA;F;Management
477;Watada;Irene;Burien;WA;35219;USA;F;Skilled Manual
478;Rhiger;Constance;La Mesa;CA;32303;USA;F;Management
479;Finley;Rhoda;Kirkland;WA;17499;USA;F;Professional
480;Winter;Kathleen;Oak Bay;BC;53452;Canada;F;Professional
481;Adams;Carla;Spring Valley;CA;48094;USA;M;Skilled Manual
482;Tench;Vanessa;Imperial Beach;CA;69245;USA;M;Manual
483;Brink;Carol;San Francisco;CA;96150;USA;M;Professional
484;Reynolds;Adam;Lebanon;OR;64427;USA;F;Management
485;Posner;Constance;Issaquah;WA;47107;USA;F;Skilled Manual
486;Hapke;William;Merida;Yucatan;54253;Mexico;M;Skilled Manual
487;Huff;Joshua;Beverly Hills;CA;30955;USA;F;Skilled Manual
488;Brown;Carolee;San Carlos;CA;26954;USA;M;Professional
489;Giglio;Frances;Acapulco;Guerrero;89405;Mexico;M;Professional
490;Sherwood;Irma;Beaverton;OR;28874;USA;F;Management
491;Becker;Benjamin;Acapulco;Guerrero;90392;Mexico;F;Management
492;Tedford;Chad;Daly City;CA;13669;USA;M;Clerical
493;Roy;Luke;Ballard;WA;57381;USA;M;Management
494;Holloway;Jean;Haney;BC;28173;Canada;F;Professional
495;Trau;Olga;Lynnwood;WA;13369;USA;M;Professional
496;Carnes;Steve;Marysville;WA;49322;USA;M;Manual
497;Potts;Betty;Camacho;Zacatecas;99678;Mexico;M;Manual
498;Kozlowski;Edward;Merida;Yucatan;27943;Mexico;M;Professional
499;Looney;Sharon;Chula Vista;CA;19313;USA;M;Management
500;Magenheimer;Patrick;Bellflower;CA;86589;USA;F;Manual
501;Hofsetz;Sue;La Jolla;CA;42977;USA;F;Professional
502;Gilliat;Janet;Marysville;WA;76415;USA;F;Manual
503;Wojcik;Charlene;Cliffside;BC;97964;Canada;F;Clerical
504;Wolf;Eunice;Albany;OR;97563;USA;F;Manual
505;Whitworth;Kelly;Bellflower;CA;85275;USA;F;Professional
506;Thames;Judy;Langley;BC;51036;Canada;F;Professional
507;Rusek;Pearlie;Palo Alto;CA;49095;USA;M;Professional
508;Justice;Peggy;Burlingame;CA;35831;USA;F;Management
509;Conner;William;Pomona;CA;53540;USA;M;Professional
510;Bauer;Ciro;Camacho;Zacatecas;24333;Mexico;F;Professional
511;Collins;Takiko;Spokane;WA;95286;USA;F;Manual
512;Smith;Leonard;El Cajon;CA;45481;USA;F;Manual
513;Yasi;Lenore;San Jose;CA;95838;USA;M;Manual
514;Bowman;Lester;San Jose;CA;97953;USA;F;Skilled Manual
515;Germanson;Barbara;San Jose;CA;88180;USA;F;Professional
516;Smith;Mary;San Francisco;CA;56456;USA;M;Professional
517;Serventi;Alice;Newport Beach;CA;39137;USA;M;Professional
518;Chapla;Lee;Haney;BC;72574;Canada;F;Skilled Manual
519;Cameron;DeeDee;Victoria;BC;94124;Canada;F;Professional
520;Zgeirmann;Jo;Marysville;WA;93723;USA;M;Professional
521;Mondragon;William;Milwaukie;OR;81434;USA;M;Manual
522;Allison;Cecil;Shawnee;BC;47196;Canada;F;Professional
523;Vargas;Nieves;San Gabriel;CA;10695;USA;M;Manual
524;Vlass;Helen;Glendale;CA;56995;USA;F;Manual
525;Gonzalez;Abigail;Burlingame;CA;69533;USA;M;Manual
526;Ison;Denean;National City;CA;40325;USA;F;Skilled Manual
527;Trent;Billy;Pomona;CA;25521;USA;F;Skilled Manual
528;Vaca;Mary;N. Vancouver;BC;87766;Canada;M;Professional
529;Arbelaez;Kyley;Chula Vista;CA;12832;USA;M;Skilled Manual
530;Lee;Michael;Lemon Grove;CA;14947;USA;F;Professional
531;Maes;Walter;Tixapan;DF;31465;Mexico;M;Manual
532;Antrim;Ramona;Woodburn;OR;98741;USA;M;Skilled Manual
533;Friedland;Liam;Redmond;WA;81421;USA;M;Professional
534;Strange;Charles;Orizaba;Veracruz;88567;Mexico;F;Professional
535;Richter;William;Redwood City;CA;37409;USA;M;Skilled Manual
536;Amland;Maxwell;Chula Vista;CA;10717;USA;M;Professional
537;Albury;Z . T.  Milton;Shawnee;BC;24720;Canada;M;Skilled Manual
538;Richmeier;Marie;Milwaukie;OR;63188;USA;M;Manual
539;Jacobson;Jodan;Westminster;BC;17061;Canada;F;Manual
540;Bartness;David;Tixapan;DF;47984;Mexico;M;Skilled Manual
541;Cobb;Teanna;Grossmont;CA;67018;USA;M;Professional
542;Lique;M. E. Joseph;Richmond;BC;38225;Canada;M;Management
543;Bernacchi;Robert;Albany;OR;23421;USA;M;Skilled Manual
544;Zubaty;Patricia;Anacortes;WA;59374;USA;F;Skilled Manual
545;Hunter;Matthew;Salem;OR;10732;USA;F;Professional
546;Vonholt;Florence;Langford;BC;12847;Canada;M;Skilled Manual
547;Holmes;Eddie;National City;CA;29365;USA;M;Professional
548;Drury;Gerald;Arcadia;CA;96641;USA;M;Management
549;Watts;Kristin;San Francisco;CA;53029;USA;M;Management
550;Short;Carlos;Richmond;CA;86467;USA;F;Professional
551;Mc Guigan;Robin;Lakewood;CA;90175;USA;M;Manual
552;Wollesen;Dorothy;W. Linn;OR;86173;USA;F;Management
553;Lee;Marjorie;Altadena;CA;95327;USA;F;Skilled Manual
554;Gimmi;Mary;Yakima;WA;61088;USA;F;Management
555;Pugh;Milton;Berkeley;CA;14962;USA;F;Professional
556;Bennetts;John;San Jose;CA;19592;USA;M;Professional
557;Woodard;Caroline;Torrance;CA;38626;USA;F;Skilled Manual
558;Manzanares;Tomas;Portland;OR;35710;USA;F;Management
559;Stotler;Kayla;Marysville;WA;90383;USA;M;Management
560;Peoples;Elizabeth;La Mesa;CA;27337;USA;M;Professional
561;Choi;Mike;Fremont;CA;77694;USA;F;Professional
562;Quintana;Mary Lou;Fremont;CA;79809;USA;M;Professional
563;Bright;Christopher;Issaquah;WA;70035;USA;F;Professional
564;Rodgers;Scott;Hidalgo;Zacatecas;38312;Mexico;F;Professional
565;Gates;Janet;Edmonds;WA;20992;USA;M;Professional
566;Watkins;Darren;Walla Walla;WA;54430;USA;M;Manual
567;Christensen;Charles;Santa Fe;DF;75979;Mexico;F;Professional
568;Banks;Darrell;San Andres;DF;75579;Mexico;M;Skilled Manual
569;Carlisle;Carlton;Yakima;WA;63290;USA;F;Professional
570;Tramel;Abe;Issaquah;WA;27592;USA;M;Manual
571;Curry;Jose;Bremerton;WA;81923;USA;F;Management
572;Haines;Betty;Bellingham;WA;86554;USA;M;Manual
573;Campbell;Deborah;Beaverton;OR;65893;USA;M;Manual
574;Whitney;Catherine;La Jolla;CA;76380;USA;F;Manual
575;Mitchell;Neva;Imperial Beach;CA;61576;USA;F;Professional
576;Dodd;Cindy;Burnaby;BC;96204;Canada;F;Skilled Manual
577;Cereghino;Stacey;Coronado;CA;47561;USA;M;Manual
578;Meyer;Helen;San Diego;CA;49676;USA;M;Skilled Manual
579;Stevens;Olga;Langford;BC;66195;Canada;F;Professional
580;Campbell;Joan;Berkeley;CA;34472;USA;M;Professional
581;Walker;Silvia;Imperial Beach;CA;89859;USA;M;Professional
582;Pasumansky;Mosha;Redmond;WA;24298;USA;M;Skilled Manual
583;Whitney;Shawn;Santa Cruz;CA;72139;USA;M;Professional
584;Saunders;Lloyd;Coronado;CA;45447;USA;M;Management
585;Vandenouer;Rose;Royal Oak;BC;59450;Canada;F;Manual
586;Vincenzi;Eric;Daly City;CA;97918;USA;F;Professional
587;Herring;Cheryl;Puyallup;WA;51791;USA;M;Professional
588;Garza;Kathleen;Yakima;WA;82714;USA;M;Skilled Manual
589;Westover;Gail;Palo Alto;CA;2748;USA;F;Clerical
590;Hagemann;Matthew;Victoria;BC;72540;Canada;F;Skilled Manual
591;Vasquez;Patricia;Beaverton;OR;57735;USA;M;Skilled Manual
592;McCarthy;Lola;Cliffside;BC;93688;Canada;F;Manual
593;Bacalzo;Phillip;Beverly Hills;CA;89846;USA;M;Skilled Manual
594;Berch;Marian;Seattle;WA;91961;USA;F;Manual
595;Taylor;Mike;La Jolla;CA;94813;USA;M;Professional
596;Whipple;Vivian;Lynnwood;WA;50464;USA;M;Manual
597;Laursen;Cecilia;Hidalgo;Zacatecas;33145;Mexico;M;Manual
598;Olguin;Lee;Newport Beach;CA;66582;USA;M;Manual
599;Ayers;Stephen;Sedro Woolley;WA;88132;USA;F;Management
600;Kotc;Pamala;Long Beach;CA;87731;USA;F;Skilled Manual
601;Coriell;Marlin;Beverly Hills;CA;75442;USA;M;Manual
602;Warthen;Clay;Puyallup;WA;41204;USA;F;Professional
603;Johnson;Greg;La Jolla;CA;94076;USA;M;Manual
604;Huckaby;George;Richmond;CA;98706;USA;F;Management
605;Gustafson;Faith;Burbank;CA;18741;USA;F;Professional
606;Thompson;Donald;Port Hammond;BC;15825;Canada;F;Professional
607;Hendricks;Valentina;Anacortes;WA;10214;USA;F;Professional
608;Black;Mae;Coronado;CA;36974;USA;F;Skilled Manual
609;Vansant;Carlos;Daly City;CA;87331;USA;M;Manual
610;Bentley;Richard;Daly City;CA;87541;USA;F;Skilled Manual
611;Ritacco;Thomas;Grossmont;CA;77767;USA;F;Skilled Manual
612;Theisen;Karen;Walla Walla;WA;46044;USA;F;Professional
613;Berger;John;Mill Valley;CA;28725;USA;F;Manual
614;Koski;Joy;Tacoma;WA;35870;USA;M;Professional
615;Fitzgerald;Duane;Shawnee;BC;83711;Canada;F;Skilled Manual
616;Camacho;Lindsey;Langford;BC;83311;Canada;M;Skilled Manual
617;Alvarado;Selena;Puyallup;WA;71022;USA;F;Manual
618;Brummer;Dick;Grossmont;CA;10492;USA;M;Manual
619;Pinkston;Pat;Lebanon;OR;89656;USA;M;Professional
620;Spivey;Kristin;Burien;WA;94286;USA;M;Professional
621;Whiting;Gregory;Lake Oswego;OR;14321;USA;M;Skilled Manual
622;Espinoza;Martha;La Cruz;Sinaloa;84112;Mexico;M;Professional
623;Robinett;David;Lincoln Acres;CA;69308;USA;F;Skilled Manual
624;Lundahl;Judy;Seattle;WA;62625;USA;F;Skilled Manual
625;Demicell;Shawn;Corvallis;OR;56618;USA;M;Professional
626;Rousey;Linda;Guadalajara;Jalisco;78856;Mexico;F;Manual
627;Marcovecchio;Kathy;Port Hammond;BC;95375;Canada;F;Management
628;Evans;Twanna;Colma;CA;63651;USA;F;Manual
629;Storjohann;Judy;La Mesa;CA;20040;USA;M;Skilled Manual
630;Maccietto;Denise;El Cajon;CA;53478;USA;F;Professional
631;Buskirk;Deanna;Oakland;CA;75027;USA;F;Professional
632;Kesslep;Mary;Vancouver;BC;74626;Canada;M;Professional
633;Schultz;Barbara;N. Vancouver;BC;62338;Canada;F;Manual
634;Bergin;Kris;Acapulco;Guerrero;28099;Mexico;M;Skilled Manual
635;Steel;Merrill;Edmonds;WA;80971;USA;M;Management
636;Marple;Melissa;Olympia;WA;12894;USA;M;Professional
637;Evans;Ann;Cliffside;BC;31928;Canada;F;Professional
638;Bruner;Shirley;Oregon City;OR;27206;USA;M;Professional
639;Troyer;Michael John;Kirkland;WA;86915;USA;M;Manual
640;Sandidge;Mary;Royal Oak;BC;23869;Canada;M;Skilled Manual
641;Skonnard;Monk;Spring Valley;CA;74226;USA;F;Professional
642;Beck;Christopher;Spring Valley;CA;76341;USA;F;Professional
643;Abel;Catherine;San Francisco;CA;64952;USA;F;Professional
644;Miller;Emilo;Lebanon;OR;33229;USA;F;Professional
645;Walker;Hazel;Portland;OR;15910;USA;M;Manual
646;Brooks;John;Bellflower;CA;49347;USA;M;Manual
647;Logan;Todd;Bremerton;WA;70897;USA;M;Skilled Manual
648;Several;Joshua;San Carlos;CA;70496;USA;M;Management
649;Thomas;James;Acapulco;Guerrero;58207;Mexico;F;Manual
650;Vessa;Robert;Beaverton;OR;23969;USA;M;Professional
651;Tran;James;Imperial Beach;CA;76841;USA;M;Manual
652;Crow;Shelley;Newport Beach;CA;81471;USA;M;Skilled Manual
653;Sims;Anne;Long Beach;CA;15065;USA;F;Skilled Manual
654;Tatman;Clarence;Chula Vista;CA;71297;USA;F;Management
655;Nelsen;Jan;Langford;BC;56493;Canada;F;Professional
656;Cole;Jeanette;Daly City;CA;19739;USA;M;Management
657;Huntsman;Phyllis;Glendale;CA;43804;USA;F;Manual
658;Arakawa;Hannah;Glendale;CA;45919;USA;M;Professional
659;Steuber;Wathalee;Palo Alto;CA;62437;USA;F;Professional
660;Cox;Pamela;Los Angeles;CA;55681;USA;F;Professional
661;Jacobs;Bronson;Pomona;CA;38362;USA;M;Management
662;Barley;Rebecca;W. Linn;OR;45507;USA;F;Clerical
663;Alvaro;Emilio;Spokane;WA;93349;USA;F;Management
664;Waters;Becky;Woodburn;OR;66656;USA;F;Management
665;Jarvis;A. Joyce;San Gabriel;CA;80659;USA;F;Professional
666;Styles;Ruby Sue;Lemon Grove;CA;20129;USA;F;Professional
667;Glenn;Jeanie;San Jose;CA;73001;USA;M;Clerical
668;Smith;Peggy;Palo Alto;CA;49244;USA;M;Management
669;Duff;Tish;Newport Beach;CA;23958;USA;F;Manual
670;Lucero;Anita;Orizaba;Veracruz;93749;Mexico;F;Skilled Manual
671;Burton;Stephen;Vancouver;BC;78945;Canada;M;Professional
672;Consentino;Amy;Chula Vista;CA;15899;USA;F;Professional
673;Lutes;Helen;Milwaukie;OR;66256;USA;F;Professional
674;Ecoffey;Linda;Berkeley;CA;68370;USA;M;Skilled Manual
675;Swint;Katherine;San Gabriel;CA;84889;USA;M;Skilled Manual
676;Slattengren;Dianne;Lakewood;CA;53166;USA;M;Skilled Manual
677;Heymsfield;Ronald;Victoria;BC;28062;Canada;M;Manual
678;Whitehead;Steven;Santa Cruz;CA;61500;USA;M;Professional
679;Roy;Lisa;Pomona;CA;83049;USA;M;Manual
680;Burkhardt;Ingrid;La Cruz;Sinaloa;82649;Mexico;F;Manual
681;Whitney;Todd;Chula Vista;CA;70360;USA;F;Professional
682;Wisnewski;Barbara;San Gabriel;CA;36121;USA;F;Management
683;Burkhardt;Karren;Tixapan;DF;88993;Mexico;F;Professional
684;Mcanich;Stacie;San Francisco;CA;93623;USA;M;Manual
685;Browning;Mary;Redmond;WA;13658;USA;F;Manual
686;Wellington;Alexandra;Burnaby;BC;10743;Canada;F;Manual
687;Bacugalupi;Cory;Redwood City;CA;94937;USA;M;Skilled Manual
688;Rizzi;Stacy;Everett;WA;31891;USA;M;Skilled Manual
689;Sotelo;William;Lincoln Acres;CA;82248;USA;M;Clerical
690;Stanley;Beth;Lincoln Acres;CA;84363;USA;F;Professional
691;Markwood;Jill;Metchosin;BC;74590;Canada;F;Manual
692;Valentine;Mildred;Beaverton;OR;42866;USA;F;Manual
693;Reams;Suzann;Grossmont;CA;25547;USA;M;Skilled Manual
694;Long;John;Portland;OR;83372;USA;M;Manual
695;Olenzek;Edwin;Burlingame;CA;59223;USA;F;Manual
696;Valerio;Jessie;San Jose;CA;55213;USA;M;Professional
697;Ahlering;Robert;Salem;OR;92232;USA;F;Management
698;Burke;Megan;Kirkland;WA;31701;USA;M;Skilled Manual
699;Bates;Karel;National City;CA;11866;USA;F;Skilled Manual
700;White;Mike;Lemon Grove;CA;16496;USA;F;Management
701;Simpson;Marty;San Francisco;CA;35530;USA;M;Manual
702;Jones;Robert;Lincoln Acres;CA;63222;USA;M;Manual
703;Casts;Raul;Royal Oak;BC;90517;Canada;M;Professional
704;Browqett;Bridget;Acapulco;Guerrero;27471;Mexico;M;Skilled Manual
705;Kartz;Kay;Arcadia;CA;77828;USA;F;Manual
706;Wold;Audrey;Arcadia;CA;79943;USA;M;Manual
707;French;Susan;Mill Valley;CA;96461;USA;F;Skilled Manual
708;Pederson;Trish;Sedro Woolley;WA;64738;USA;M;Skilled Manual
709;Renn;Eric;Downey;CA;21127;USA;F;Professional
710;Catalano;Elizabeth;Kirkland;WA;54564;USA;F;Professional
711;Coleman;Eric;Tacoma;WA;46592;USA;F;Manual
712;Hurkett;Lawrence;San Gabriel;CA;19899;USA;F;Professional
713;Pettengill;Sara;Berkeley;CA;33902;USA;M;Professional
714;Elson;Jauna;Walla Walla;WA;72371;USA;M;Management
715;Hirota;Nancy;Richmond;CA;26244;USA;M;Manual
716;Blasingame;Linda;Mill Valley;CA;57166;USA;M;Management
717;Blackwell;Jackie;Lakewood;CA;76200;USA;M;Professional
718;Moya;Marie;Issaquah;WA;46992;USA;F;Manual
719;Chesnut;Nicky;Marysville;WA;32188;USA;F;Professional
720;Ortiz;John;Lincoln Acres;CA;68141;USA;F;Skilled Manual
721;Tearpak;Stacey;Woodland Hills;CA;19499;USA;F;Manual
722;Hall;Karen;La Jolla;CA;21614;USA;M;Skilled Manual
723;Narberes;Greg;Long Beach;CA;38132;USA;F;Professional
724;Weber;Fannye;Richmond;BC;79116;Canada;F;Clerical
725;Kabbes;Diane;Santa Cruz;CA;61796;USA;M;Professional
726;Townsend;Anna;Burien;WA;95234;USA;F;Manual
727;Rockne;Carol Ann;Downey;CA;42752;USA;F;Manual
728;Heaney;Brenda;Merida;Yucatan;42351;Mexico;F;Manual
729;Karavites;Judith;Lincoln Acres;CA;30062;USA;F;Professional
730;Carreras;Donna;Santa Monica;CA;94823;USA;F;Professional
731;Mendiola;Gladys;Metchosin;BC;48696;Canada;F;Management
732;Trolen;David;Tixapan;DF;53326;Mexico;M;Manual
733;Vernon;Wanda;Grossmont;CA;72360;USA;M;Skilled Manual
734;Lynn;Sharon;Pomona;CA;69444;USA;M;Skilled Manual
735;Cavendish;Brigid;Burlingame;CA;54640;USA;M;Skilled Manual
736;Baltazar;Alberto;Anacortes;WA;90593;USA;M;Professional
737;Higgs;Onetha;Cliffside;BC;41951;Canada;F;Skilled Manual
738;Demott Jr;Della;Langford;BC;44066;Canada;M;Manual
739;Carmichael;Jane;Yakima;WA;34292;USA;M;Management
740;Montera;Hillaine;Milwaukie;OR;25692;USA;M;Management
741;Ciochon;Gina;Imperial Beach;CA;84248;USA;M;Manual
742;Anderson;Mae;Ballard;WA;91394;USA;F;Professional
743;Allen;Marvin;Santa Cruz;CA;40236;USA;M;Skilled Manual
744;Bidelman;Chris;Oakland;CA;32052;USA;F;Manual
745;Gee;Orlando;Issaquah;WA;19763;USA;F;Skilled Manual
746;Breer;Sara;West Covina;CA;58231;USA;M;Professional
747;Barrera;Norma;San Diego;CA;38396;USA;M;Professional
748;Banack;Wayne;National City;CA;43027;USA;F;Professional
749;Dean;Jacob;Tixapan;DF;62060;Mexico;M;Clerical
750;Thompson;Kendra;Lebanon;OR;32853;USA;M;Skilled Manual
751;Stevens;Liza Marie;Burbank;CA;18048;USA;F;Skilled Manual
752;Davis;Megan;Orizaba;Veracruz;54001;Mexico;F;Professional
753;Westgaard;Kerry;Bremerton;WA;53592;USA;F;Management
754;Agcaoili;Samuel;Bremerton;WA;74743;USA;F;Skilled Manual
755;Sabella;Deanna;Woodland Hills;CA;23993;USA;F;Manual
756;Vanderlinden;Kara;Metchosin;BC;91268;Canada;M;Professional
757;Virden;Keith;Edmonds;WA;47657;USA;M;Skilled Manual
758;Spencer;Sylvia;Walla Walla;WA;81094;USA;M;Professional
759;Castellucio;Joseph;Santa Anita;DF;36454;Mexico;F;Skilled Manual
760;Zugelder;Judy;Port Orchard;WA;53924;USA;F;Management
761;Malmendier;Kimberly;West Covina;CA;41635;USA;F;Manual
762;Farrell;Geri;Royal Oak;BC;73962;Canada;M;Manual
763;Ault;John;Beverly Hills;CA;60268;USA;F;Professional
764;Highfill;Fran;Santa Monica;CA;91190;USA;M;Skilled Manual
765;Waggoner;Julie;San Francisco;CA;11225;USA;F;Clerical
766;Estes;Julie;Burien;WA;81017;USA;M;Skilled Manual
767;Jarmillo;Vivian;Camacho;Zacatecas;66212;Mexico;F;Skilled Manual
768;Steele;Joan;Kirkland;WA;31667;USA;M;Clerical
769;Thompson;Daniel;Spokane;WA;53523;USA;F;Skilled Manual
770;Howard;Curtis;Puyallup;WA;55638;USA;F;Professional
771;Elliott;Shannon;Renton;WA;45864;USA;M;Professional
772;Kobylinski;Andrew;Berkeley;CA;14141;USA;F;Skilled Manual
773;Verdad;Dora;Haney;BC;95821;Canada;M;Skilled Manual
774;Browning;Dave;Redmond;WA;30259;USA;M;Professional
775;Lyeba;Robert;Santa Cruz;CA;51809;USA;M;Clerical
776;Handley;Jean;Coronado;CA;51408;USA;F;Manual
777;Meyerhoff;Gary;Fremont;CA;66587;USA;F;Manual
778;Vigil;Shane;Renton;WA;71418;USA;M;Skilled Manual
779;Gash;Dominic;Ballard;WA;25291;USA;F;Management
780;Greer;Jane;Salem;OR;29922;USA;M;Professional
781;Benson;Payton;Lemon Grove;CA;48956;USA;F;Professional
782;Mitzner;Joseph;Olympia;WA;19748;USA;M;Professional
783;Brooks;Willie;Beaverton;OR;49447;USA;M;Manual
784;Hass;Ann;Cliffside;BC;67189;Canada;F;Skilled Manual
785;Netz;Amir;Redmond;WA;91253;USA;M;Manual
786;Hill;Geneva;Seattle;WA;93368;USA;F;Skilled Manual
787;Drury;Gary;Vancouver;BC;10888;Canada;M;Skilled Manual
788;White;Vincent;Lynnwood;WA;78163;USA;M;Management
789;Kahl;Sandra;Hidalgo;Zacatecas;60844;Mexico;F;Professional
790;Aguilar;James;Lebanon;OR;67990;USA;M;Professional
791;Vanderbout;Gregory;Haney;BC;16832;Canada;M;Manual
792;Visser;Filomena;Pomona;CA;89138;USA;M;Skilled Manual
793;Sanchez;Thomas;Redwood City;CA;41438;USA;M;Professional
794;Spicer;Geraldine;Vancouver;BC;93580;Canada;M;Skilled Manual
795;Medina;Nellie;Daly City;CA;47453;USA;F;Skilled Manual
796;Young;Richard;La Jolla;CA;78376;USA;M;Manual
797;Krupka;Margaret;Arcadia;CA;97410;USA;M;Skilled Manual
798;Buensalido;Edward;Grossmont;CA;68202;USA;M;Manual
799;Donovan;John;San Andres;DF;53398;Mexico;M;Manual
800;Smith;Roberto;Victoria;BC;89351;Canada;M;Professional
801;Gentile;Josef;Downey;CA;40708;USA;M;Management
802;Tancredy;Sarah;San Carlos;CA;42823;USA;M;Professional
803;Wilson;Shelly;Newport Beach;CA;59342;USA;F;Manual
804;Leri;Sean;Sooke;BC;27618;Canada;F;Professional
805;Carr;Mike;Arcadia;CA;83006;USA;F;Professional
806;Zobairi;Steven;Olympia;WA;17445;USA;M;Skilled Manual
807;Zimmerman;Aaron;Shawnee;BC;38994;Canada;F;Professional
808;Sherfy;John;Burien;WA;38593;USA;M;Professional
809;Behnke;Albert;Torrance;CA;26305;USA;M;Management
810;Tu;Taylor;N. Vancouver;BC;91065;Canada;F;Manual
